DOY,Tb,YEAR,POP,TIME
232,15.88131205,2020,3400m,13
232,15.87923716,2020,3400m,14
232,15.87864332,2020,3400m,15
232,15.87930497,2020,3400m,16
232,15.88094507,2020,3400m,17
232,15.8832638,2020,3400m,18
232,15.88595666,2020,3400m,19
232,15.88872561,2020,3400m,20
232,15.89128971,2020,3400m,21
232,15.89339516,2020,3400m,22
232,15.89482065,2020,3400m,23
233,15.85040114,2020,3400m,12
233,15.85057832,2020,3400m,13
233,15.85229292,2020,3400m,14
233,15.85536336,2020,3400m,15
233,15.85954861,2020,3400m,16
233,15.86458443,2020,3400m,17
233,15.87020591,2020,3400m,18
233,15.87616115,2020,3400m,19
233,15.8822194,2020,3400m,20
233,15.88817626,2020,3400m,21
233,15.89385659,2020,3400m,22
233,15.89911464,2020,3400m,23
234,15.9364875,2020,3400m,12
234,15.94390028,2020,3400m,13
234,15.9528466,2020,3400m,14
234,15.96316524,2020,3400m,15
234,15.97460107,2020,3400m,16
234,15.98684768,2020,3400m,17
234,15.99958309,2020,3400m,18
234,16.01249669,2020,3400m,19
234,16.02530617,2020,3400m,20
234,16.03776588,2020,3400m,21
234,16.04966889,2020,3400m,22
234,16.06084478,2020,3400m,23
235,16.14212999,2020,3400m,12
235,16.14705494,2020,3400m,13
235,16.15220483,2020,3400m,14
235,16.15748694,2020,3400m,15
235,16.16278186,2020,3400m,16
235,16.16795947,2020,3400m,17
235,16.17288991,2020,3400m,18
235,16.17745117,2020,3400m,19
235,16.18153775,2020,3400m,20
235,16.18505059,2020,3400m,21
235,16.1879092,2020,3400m,22
235,16.19004618,2020,3400m,23
236,16.15493791,2020,3400m,12
236,16.1510042,2020,3400m,13
236,16.1473041,2020,3400m,14
236,16.14374788,2020,3400m,15
236,16.14020306,2020,3400m,16
236,16.13650964,2020,3400m,17
236,16.13249491,2020,3400m,18
236,16.12798683,2020,3400m,19
236,16.12282477,2020,3400m,20
236,16.11686313,2020,3400m,21
236,16.10997968,2020,3400m,22
236,16.1020768,2020,3400m,23
237,15.92962187,2020,3400m,12
237,15.91721121,2020,3400m,13
237,15.90553747,2020,3400m,14
237,15.89454048,2020,3400m,15
237,15.88411349,2020,3400m,16
237,15.87410857,2020,3400m,17
237,15.86434897,2020,3400m,18
237,15.85464005,2020,3400m,19
237,15.84478026,2020,3400m,20
237,15.83457892,2020,3400m,21
237,15.82385237,2020,3400m,22
237,15.81243967,2020,3400m,23
238,15.61490436,2020,3400m,12
238,15.60329547,2020,3400m,13
238,15.59284556,2020,3400m,14
238,15.58341071,2020,3400m,15
238,15.57479127,2020,3400m,16
238,15.56674975,2020,3400m,17
238,15.55903061,2020,3400m,18
238,15.55138056,2020,3400m,19
238,15.5435634,2020,3400m,20
238,15.53536947,2020,3400m,21
238,15.52661714,2020,3400m,22
238,15.51715434,2020,3400m,23
239,15.35836806,2020,3400m,12
239,15.35310448,2020,3400m,13
239,15.34956156,2020,3400m,14
239,15.34750714,2020,3400m,15
239,15.34664408,2020,3400m,16
239,15.34663913,2020,3400m,17
239,15.34715139,2020,3400m,18
239,15.34785691,2020,3400m,19
239,15.34846521,2020,3400m,20
239,15.34872827,2020,3400m,21
239,15.34844228,2020,3400m,22
239,15.3474442,2020,3400m,23
240,15.28610924,2020,3400m,12
240,15.28847847,2020,3400m,13
240,15.29343782,2020,3400m,14
240,15.30074918,2020,3400m,15
240,15.31003621,2020,3400m,16
240,15.32085725,2020,3400m,17
240,15.33276005,2020,3400m,18
240,15.34531372,2020,3400m,19
240,15.3581217,2020,3400m,20
240,15.37082508,2020,3400m,21
240,15.38310437,2020,3400m,22
240,15.39467985,2020,3400m,23
241,15.45901482,2020,3400m,12
241,15.46404685,2020,3400m,13
241,15.46986568,2020,3400m,14
241,15.47632004,2020,3400m,15
241,15.48320896,2020,3400m,16
241,15.49031304,2020,3400m,17
241,15.49741782,2020,3400m,18
241,15.50432758,2020,3400m,19
241,15.51087032,2020,3400m,20
241,15.51690086,2020,3400m,21
241,15.52230257,2020,3400m,22
241,15.52698478,2020,3400m,23
242,15.52119474,2020,3400m,12
242,15.5169483,2020,3400m,13
242,15.51263249,2020,3400m,14
242,15.50829029,2020,3400m,15
242,15.5039123,2020,3400m,16
242,15.49944345,2020,3400m,17
242,15.49480712,2020,3400m,18
242,15.48991737,2020,3400m,19
242,15.48468412,2020,3400m,20
242,15.47903025,2020,3400m,21
242,15.4728842,2020,3400m,22
242,15.46618403,2020,3400m,23
243,15.33198692,2020,3400m,12
243,15.32213577,2020,3400m,13
243,15.31306376,2020,3400m,14
243,15.30471366,2020,3400m,15
243,15.29695333,2020,3400m,16
243,15.28959782,2020,3400m,17
243,15.28243837,2020,3400m,18
243,15.27526012,2020,3400m,19
243,15.26785714,2020,3400m,20
243,15.26004293,2020,3400m,21
243,15.25165541,2020,3400m,22
243,15.24256426,2020,3400m,23
244,15.07739984,2020,3400m,12
244,15.0698557,2020,3400m,13
244,15.06413262,2020,3400m,14
244,15.06007736,2020,3400m,15
244,15.05744106,2020,3400m,16
244,15.05591032,2020,3400m,17
244,15.05514232,2020,3400m,18
244,15.05479514,2020,3400m,19
244,15.05454871,2020,3400m,20
244,15.05411745,2020,3400m,21
244,15.05325628,2020,3400m,22
244,15.05176101,2020,3400m,23
245,14.97373833,2020,3400m,12
245,14.96941427,2020,3400m,13
245,14.9659742,2020,3400m,14
245,14.96330156,2020,3400m,15
245,14.96120708,2020,3400m,16
245,14.95945681,2020,3400m,17
245,14.95780113,2020,3400m,18
245,14.95599904,2020,3400m,19
245,14.95383062,2020,3400m,20
245,14.95110637,2020,3400m,21
245,14.9476671,2020,3400m,22
245,14.94338191,2020,3400m,23
246,14.83020893,2020,3400m,12
246,14.82441411,2020,3400m,13
246,14.81970326,2020,3400m,14
246,14.81593751,2020,3400m,15
246,14.81291527,2020,3400m,16
246,14.81039577,2020,3400m,17
246,14.80812415,2020,3400m,18
246,14.80585187,2020,3400m,19
246,14.8033491,2020,3400m,20
246,14.80041089,2020,3400m,21
246,14.79686123,2020,3400m,22
246,14.79255324,2020,3400m,23
247,14.69266824,2020,3400m,12
247,14.69045117,2020,3400m,13
247,14.68965484,2020,3400m,14
247,14.6900418,2020,3400m,15
247,14.69132733,2020,3400m,16
247,14.6932048,2020,3400m,17
247,14.69536856,2020,3400m,18
247,14.69753284,2020,3400m,19
247,14.69944189,2020,3400m,20
247,14.70087384,2020,3400m,21
247,14.70164081,2020,3400m,22
247,14.7015853,2020,3400m,23
248,14.64958208,2020,3400m,12
248,14.65227445,2020,3400m,13
248,14.65720377,2020,3400m,14
248,14.66419753,2020,3400m,15
248,14.67297539,2020,3400m,16
248,14.6831953,2020,3400m,17
248,14.69449207,2020,3400m,18
248,14.70651017,2020,3400m,19
248,14.71892118,2020,3400m,20
248,14.7314331,2020,3400m,21
248,14.74379117,2020,3400m,22
248,14.75577942,2020,3400m,23
249,14.848848,2020,3400m,12
249,14.85476052,2020,3400m,13
249,14.86110653,2020,3400m,14
249,14.86776497,2020,3400m,15
249,14.87453975,2020,3400m,16
249,14.88119253,2020,3400m,17
249,14.88747624,2020,3400m,18
249,14.89316134,2020,3400m,19
249,14.89804848,2020,3400m,20
249,14.90197543,2020,3400m,21
249,14.90481516,2020,3400m,22
249,14.90647062,2020,3400m,23
250,14.84496548,2020,3400m,12
250,14.84407206,2020,3400m,13
250,14.84519473,2020,3400m,14
250,14.8481279,2020,3400m,15
250,14.8525389,2020,3400m,16
250,14.85802946,2020,3400m,17
250,14.86418173,2020,3400m,18
250,14.87059008,2020,3400m,19
250,14.87687813,2020,3400m,20
250,14.88271293,2020,3400m,21
250,14.88780946,2020,3400m,22
250,14.89193348,2020,3400m,23
251,14.86788509,2020,3400m,12
251,14.87006535,2020,3400m,13
251,14.87391987,2020,3400m,14
251,14.87920462,2020,3400m,15
251,14.88560747,2020,3400m,16
251,14.89279352,2020,3400m,17
251,14.90043378,2020,3400m,18
251,14.90822085,2020,3400m,19
251,14.91587735,2020,3400m,20
251,14.92316136,2020,3400m,21
251,14.92987166,2020,3400m,22
251,14.93584512,2020,3400m,23
252,14.93764691,2020,3400m,12
252,14.93565701,2020,3400m,13
252,14.93411527,2020,3400m,14
252,14.93302097,2020,3400m,15
252,14.93230788,2020,3400m,16
252,14.93186651,2020,3400m,17
252,14.93156905,2020,3400m,18
252,14.9312849,2020,3400m,19
252,14.93088627,2020,3400m,20
252,14.93025496,2020,3400m,21
252,14.92928442,2020,3400m,22
252,14.92788073,2020,3400m,23
253,14.87219048,2020,3400m,12
253,14.86909451,2020,3400m,13
253,14.86660979,2020,3400m,14
253,14.86461889,2020,3400m,15
253,14.8629517,2020,3400m,16
253,14.86140806,2020,3400m,17
253,14.85977969,2020,3400m,18
253,14.85786696,2020,3400m,19
253,14.8554883,2020,3400m,20
253,14.8524856,2020,3400m,21
253,14.84872274,2020,3400m,22
253,14.8440898,2020,3400m,23
254,14.72385771,2020,3400m,12
254,14.71684834,2020,3400m,13
254,14.71092303,2020,3400m,14
254,14.70595616,2020,3400m,15
254,14.70177502,2020,3400m,16
254,14.6981886,2020,3400m,17
254,14.69500673,2020,3400m,18
254,14.6920503,2020,3400m,19
254,14.68915513,2020,3400m,20
254,14.68617339,2020,3400m,21
254,14.68297551,2020,3400m,22
254,14.67945192,2020,3400m,23
255,14.60326285,2020,3400m,12
255,14.60128088,2020,3400m,13
255,14.60103599,2020,3400m,14
255,14.60241649,2020,3400m,15
255,14.60520066,2020,3400m,16
255,14.60910409,2020,3400m,17
255,14.61381991,2020,3400m,18
255,14.61904348,2020,3400m,19
255,14.62449464,2020,3400m,20
255,14.629928,2020,3400m,21
255,14.63513456,2020,3400m,22
255,14.63994769,2020,3400m,23
256,14.64899125,2020,3400m,12
256,14.64922862,2020,3400m,13
256,14.65026797,2020,3400m,14
256,14.65205188,2020,3400m,15
256,14.65443545,2020,3400m,16
256,14.6572248,2020,3400m,17
256,14.66020994,2020,3400m,18
256,14.66318938,2020,3400m,19
256,14.66597668,2020,3400m,20
256,14.66841179,2020,3400m,21
256,14.67035906,2020,3400m,22
256,14.67170667,2020,3400m,23
257,14.64353805,2020,3400m,12
257,14.64587103,2020,3400m,13
257,14.65001795,2020,3400m,14
257,14.65573878,2020,3400m,15
257,14.66270635,2020,3400m,16
257,14.67055817,2020,3400m,17
257,14.67893367,2020,3400m,18
257,14.68748782,2020,3400m,19
257,14.69590968,2020,3400m,20
257,14.70392503,2020,3400m,21
257,14.71129502,2020,3400m,22
257,14.71782759,2020,3400m,23
258,14.71592653,2020,3400m,12
258,14.71372013,2020,3400m,13
258,14.71181295,2020,3400m,14
258,14.71009844,2020,3400m,15
258,14.70842288,2020,3400m,16
258,14.70659505,2020,3400m,17
258,14.70442527,2020,3400m,18
258,14.70173218,2020,3400m,19
258,14.69835563,2020,3400m,20
258,14.69416252,2020,3400m,21
258,14.68905043,2020,3400m,22
258,14.68294665,2020,3400m,23
259,14.53273395,2020,3400m,12
259,14.52165661,2020,3400m,13
259,14.51132864,2020,3400m,14
259,14.50161877,2020,3400m,15
259,14.49232459,2020,3400m,16
259,14.48320996,2020,3400m,17
259,14.47403271,2020,3400m,18
259,14.46457032,2020,3400m,19
259,14.45463278,2020,3400m,20
259,14.4440702,2020,3400m,21
259,14.43277457,2020,3400m,22
259,14.42066403,2020,3400m,23
260,14.21681281,2020,3400m,12
260,14.20558724,2020,3400m,13
260,14.19574917,2020,3400m,14
260,14.18712361,2020,3400m,15
260,14.17948351,2020,3400m,16
260,14.17257592,2020,3400m,17
260,14.16614287,2020,3400m,18
260,14.1599328,2020,3400m,19
260,14.15370786,2020,3400m,20
260,14.14725137,2020,3400m,21
260,14.14036982,2020,3400m,22
260,14.13289672,2020,3400m,23
261,13.97334055,2020,3400m,12
261,13.96160177,2020,3400m,13
261,13.9506205,2020,3400m,14
261,13.94027198,2020,3400m,15
261,13.93036172,2020,3400m,16
261,13.92065333,2020,3400m,17
261,13.91089402,2020,3400m,18
261,13.90083695,2020,3400m,19
261,13.89025397,2020,3400m,20
261,13.87894476,2020,3400m,21
261,13.86674276,2020,3400m,22
261,13.85351992,2020,3400m,23
262,13.61860504,2020,3400m,12
262,13.60837028,2020,3400m,13
262,13.60123957,2020,3400m,14
262,13.59697516,2020,3400m,15
262,13.59517702,2020,3400m,16
262,13.59536148,2020,3400m,17
262,13.5970216,2020,3400m,18
262,13.59966969,2020,3400m,19
262,13.60286574,2020,3400m,20
262,13.60623237,2020,3400m,21
262,13.60945807,2020,3400m,22
262,13.61229048,2020,3400m,23
263,13.60392671,2020,3400m,12
263,13.60705116,2020,3400m,13
263,13.61150319,2020,3400m,14
263,13.61706942,2020,3400m,15
263,13.62348366,2020,3400m,16
263,13.63046368,2020,3400m,17
263,13.63773507,2020,3400m,18
263,13.64504455,2020,3400m,19
263,13.65216692,2020,3400m,20
263,13.6589099,2020,3400m,21
263,13.66511342,2020,3400m,22
263,13.67065044,2020,3400m,23
264,13.68389135,2020,3400m,12
264,13.68582735,2020,3400m,13
264,13.68890832,2020,3400m,14
264,13.69305978,2020,3400m,15
264,13.6981328,2020,3400m,16
264,13.70393475,2020,3400m,17
264,13.71024704,2020,3400m,18
264,13.71686405,2020,3400m,19
264,13.7235731,2020,3400m,20
264,13.73017907,2020,3400m,21
264,13.73650548,2020,3400m,22
264,13.74239631,2020,3400m,23
265,13.75759904,2020,3400m,12
265,13.75659189,2020,3400m,13
265,13.75579293,2020,3400m,14
265,13.7551605,2020,3400m,15
265,13.75460347,2020,3400m,16
265,13.75400342,2020,3400m,17
265,13.75322991,2020,3400m,18
265,13.75215694,2020,3400m,19
265,13.75066801,2020,3400m,20
265,13.74865886,2020,3400m,21
265,13.7460419,2020,3400m,22
265,13.74274328,2020,3400m,23
266,13.64514695,2020,3400m,12
266,13.63762355,2020,3400m,13
266,13.63051509,2020,3400m,14
266,13.62371411,2020,3400m,15
266,13.6170677,2020,3400m,16
266,13.61039836,2020,3400m,17
266,13.60352216,2020,3400m,18
266,13.59626185,2020,3400m,19
266,13.58845888,2020,3400m,20
266,13.57998017,2020,3400m,21
266,13.57072121,2020,3400m,22
266,13.56060408,2020,3400m,23
267,13.37401005,2020,3400m,12
267,13.36284316,2020,3400m,13
267,13.35305107,2020,3400m,14
267,13.34447407,2020,3400m,15
267,13.33686881,2020,3400m,16
267,13.32995449,2020,3400m,17
267,13.32345227,2020,3400m,18
267,13.31711078,2020,3400m,19
267,13.31071564,2020,3400m,20
267,13.30409911,2020,3400m,21
267,13.29713069,2020,3400m,22
267,13.28971515,2020,3400m,23
268,13.15661123,2020,3400m,12
268,13.14776953,2020,3400m,13
268,13.13980079,2020,3400m,14
268,13.13264281,2020,3400m,15
268,13.1261821,2020,3400m,16
268,13.12027873,2020,3400m,17
268,13.11478494,2020,3400m,18
268,13.10955368,2020,3400m,19
268,13.10444394,2020,3400m,20
268,13.09931966,2020,3400m,21
268,13.09405388,2020,3400m,22
268,13.08853244,2020,3400m,23
269,12.99133473,2020,3400m,12
269,12.98681943,2020,3400m,13
269,12.98336631,2020,3400m,14
269,12.98082014,2020,3400m,15
269,12.97895053,2020,3400m,16
269,12.9774906,2020,3400m,17
269,12.97616716,2020,3400m,18
269,12.97472099,2020,3400m,19
269,12.97291649,2020,3400m,20
269,12.97054989,2020,3400m,21
269,12.96745139,2020,3400m,22
269,12.9634809,2020,3400m,23
270,12.84291197,2020,3400m,12
270,12.83534274,2020,3400m,13
270,12.82883389,2020,3400m,14
270,12.82326887,2020,3400m,15
270,12.8184921,2020,3400m,16
270,12.81433178,2020,3400m,17
270,12.81061526,2020,3400m,18
270,12.80717903,2020,3400m,19
270,12.80387369,2020,3400m,20
270,12.80056985,2020,3400m,21
270,12.79715922,2020,3400m,22
270,12.7935524,2020,3400m,23
271,12.7356348,2020,3400m,12
271,12.73727948,2020,3400m,13
271,12.7407867,2020,3400m,14
271,12.74597059,2020,3400m,15
271,12.75257758,2020,3400m,16
271,12.76032452,2020,3400m,17
271,12.76892362,2020,3400m,18
271,12.77810346,2020,3400m,19
271,12.78761025,2020,3400m,20
271,12.79721742,2020,3400m,21
271,12.80672755,2020,3400m,22
271,12.81597158,2020,3400m,23
272,12.89203006,2020,3400m,12
272,12.89758924,2020,3400m,13
272,12.90356353,2020,3400m,14
272,12.90984526,2020,3400m,15
272,12.91627255,2020,3400m,16
272,12.92265975,2020,3400m,17
272,12.92881965,2020,3400m,18
272,12.93457733,2020,3400m,19
272,12.93978046,2020,3400m,20
272,12.94429914,2020,3400m,21
272,12.94803171,2020,3400m,22
272,12.95089854,2020,3400m,23
273,12.92532169,2020,3400m,12
273,12.92532923,2020,3400m,13
273,12.92648775,2020,3400m,14
273,12.92863867,2020,3400m,15
273,12.9315602,2020,3400m,16
273,12.93500308,2020,3400m,17
273,12.93872103,2020,3400m,18
273,12.94248758,2020,3400m,19
273,12.94610246,2020,3400m,20
273,12.94939875,2020,3400m,21
273,12.95223444,2020,3400m,22
273,12.95449217,2020,3400m,23
274,12.93336946,2020,3400m,12
274,12.93196109,2020,3400m,13
274,12.93092435,2020,3400m,14
274,12.93010258,2020,3400m,15
274,12.9293069,2020,3400m,16
274,12.92834466,2020,3400m,17
274,12.92703947,2020,3400m,18
274,12.92524279,2020,3400m,19
274,12.92283658,2020,3400m,20
274,12.91972749,2020,3400m,21
274,12.91584158,2020,3400m,22
274,12.91111656,2020,3400m,23
180,16.75909266,2021,3400m,12
180,16.76701426,2021,3400m,13
180,16.77617027,2021,3400m,14
180,16.78632467,2021,3400m,15
180,16.79716133,2021,3400m,16
180,16.80831237,2021,3400m,17
180,16.81939388,2021,3400m,18
180,16.83003971,2021,3400m,19
180,16.83992346,2021,3400m,20
180,16.84877035,2021,3400m,21
180,16.85636127,2021,3400m,22
180,16.86252883,2021,3400m,23
181,16.85799744,2021,3400m,12
181,16.8638234,2021,3400m,13
181,16.87163647,2021,3400m,14
181,16.88112573,2021,3400m,15
181,16.89188196,2021,3400m,16
181,16.90344234,2021,3400m,17
181,16.91533175,2021,3400m,18
181,16.92709594,2021,3400m,19
181,16.93832461,2021,3400m,20
181,16.9486676,2021,3400m,21
181,16.95783051,2021,3400m,22
181,16.96557958,2021,3400m,23
182,16.95279219,2021,3400m,12
182,16.95099718,2021,3400m,13
182,16.94958974,2021,3400m,14
182,16.94839345,2021,3400m,15
182,16.94718536,2021,3400m,16
182,16.9457175,2021,3400m,17
182,16.94374096,2021,3400m,18
182,16.94102512,2021,3400m,19
182,16.93736591,2021,3400m,20
182,16.93258688,2021,3400m,21
182,16.9265386,2021,3400m,22
182,16.91909669,2021,3400m,23
183,16.71573199,2021,3400m,12
183,16.6991909,2021,3400m,13
183,16.68348947,2021,3400m,14
183,16.66859799,2021,3400m,15
183,16.65439573,2021,3400m,16
183,16.64068402,2021,3400m,17
183,16.62722082,2021,3400m,18
183,16.61375826,2021,3400m,19
183,16.60006729,2021,3400m,20
183,16.58594766,2021,3400m,21
183,16.57122729,2021,3400m,22
183,16.55575813,2021,3400m,23
184,16.33227093,2021,3400m,12
184,16.32864072,2021,3400m,13
184,16.32870757,2021,3400m,14
184,16.33204768,2021,3400m,15
184,16.33807946,2021,3400m,16
184,16.34614855,2021,3400m,17
184,16.35559548,2021,3400m,18
184,16.36580021,2021,3400m,19
184,16.37620508,2021,3400m,20
184,16.38632339,2021,3400m,21
184,16.39574072,2021,3400m,22
184,16.40411191,2021,3400m,23
185,16.40976063,2021,3400m,12
185,16.41023595,2021,3400m,13
185,16.4116083,2021,3400m,14
185,16.41381615,2021,3400m,15
185,16.41670663,2021,3400m,16
185,16.42006,2021,3400m,17
185,16.42362649,2021,3400m,18
185,16.42715822,2021,3400m,19
185,16.43042721,2021,3400m,20
185,16.43323264,2021,3400m,21
185,16.43540207,2021,3400m,22
185,16.43678886,2021,3400m,23
186,16.41960587,2021,3400m,12
186,16.42892294,2021,3400m,13
186,16.44073907,2021,3400m,14
186,16.45458105,2021,3400m,15
186,16.46989693,2021,3400m,16
186,16.48611305,2021,3400m,17
186,16.50268162,2021,3400m,18
186,16.51911132,2021,3400m,19
186,16.53498175,2021,3400m,20
186,16.54994761,2021,3400m,21
186,16.56373565,2021,3400m,22
186,16.57613646,2021,3400m,23
187,16.65085431,2021,3400m,12
187,16.6625499,2021,3400m,13
187,16.67601796,2021,3400m,14
187,16.69089078,2021,3400m,15
187,16.7067209,2021,3400m,16
187,16.72302791,2021,3400m,17
187,16.73934085,2021,3400m,18
187,16.7552311,2021,3400m,19
187,16.7703282,2021,3400m,20
187,16.78432095,2021,3400m,21
187,16.79695283,2021,3400m,22
187,16.80801676,2021,3400m,23
188,16.86656215,2021,3400m,12
188,16.87874935,2021,3400m,13
188,16.89269926,2021,3400m,14
188,16.90799743,2021,3400m,15
188,16.92417358,2021,3400m,16
188,16.94073787,2021,3400m,17
188,16.95721426,2021,3400m,18
188,16.97316585,2021,3400m,19
188,16.98820803,2021,3400m,20
188,17.00201268,2021,3400m,21
188,17.01430742,2021,3400m,22
188,17.02487116,2021,3400m,23
189,17.04979017,2021,3400m,12
189,17.05798681,2021,3400m,13
189,17.06836827,2021,3400m,14
189,17.08053605,2021,3400m,15
189,17.09402174,2021,3400m,16
189,17.10833632,2021,3400m,17
189,17.1230077,2021,3400m,18
189,17.1376059,2021,3400m,19
189,17.15175434,2021,3400m,20
189,17.16513271,2021,3400m,21
189,17.177476,2021,3400m,22
189,17.18857015,2021,3400m,23
